3.602534330932492708e+02	1.520000000000000000e+03	3.531498327411590026e+02	3.670349776290089494e+02	3.993789055897159557e+01	3.151575000005946947e+01	3.596546928965606753e+02	3.608539910718357078e+02
3.647051263611718355e+02	1.519000000000000000e+03	3.575134310891793916e+02	3.715707731202856507e+02	3.993171897675694737e+01	3.151325000005945753e+01	3.640988753032061709e+02	3.653132185733346660e+02
3.691553072790637202e+02	1.518000000000000000e+03	3.618729311541123934e+02	3.761050313304573365e+02	3.992547159786838762e+01	3.151075000005944560e+01	3.685415441714898179e+02	3.697709349359472526e+02
3.736039681103683847e+02	1.517000000000000000e+03	3.662335178436145497e+02	3.806403352663464830e+02	3.991914845399077905e+01	3.150825000005943366e+01	3.729826917521841096e+02	3.742271324360513631e+02
3.780511011589054533e+02	1.516000000000000000e+03	3.705926033555027175e+02	3.851715258994831288e+02	3.991274957455691208e+01	3.150575000005942172e+01	3.774223103366113605e+02	3.786818033900857472e+02
3.824940190893153158e+02	1.515000000000000000e+03	3.749474735775686440e+02	3.897011553578499274e+02	3.990627499018835067e+01	3.150300000005940859e+01	3.818603922562614343e+02	3.831349401541575048e+02
3.869380423972156109e+02	1.514000000000000000e+03	3.793035030595171406e+02	3.942265319227091140e+02	3.989972473355071259e+01	3.150050000005939665e+01	3.862942249242053094e+02	3.875838182042652420e+02
3.913805150810746341e+02	1.513000000000000000e+03	3.836552394852012640e+02	3.987529845117716150e+02	3.989309883990070915e+01	3.149800000005938472e+01	3.907291795014514264e+02	3.920338325066449556e+02
3.958186562051154169e+02	1.512000000000000000e+03	3.880053823404434752e+02	4.032778524208861199e+02	3.988639733499557138e+01	3.149525000005937159e+01	3.951598073650380911e+02	3.964795103982337992e+02
4.002551692223989903e+02	1.511000000000000000e+03	3.923539244197706353e+02	4.077983512986536425e+02	3.987962026039117092e+01	3.149250000005935846e+01	3.995888059902837881e+02	4.009235613380981817e+02
4.046900466994850376e+02	1.510000000000000000e+03	3.967008585542210426e+02	4.123199957181643072e+02	3.987276764060832335e+01	3.148975000005934533e+01	4.040161679328269315e+02	4.053688200205453427e+02
4.091232812406300354e+02	1.509000000000000000e+03	4.010461776109368088e+02	4.168371939277341198e+02	3.986583951491242317e+01	3.148700000005933219e+01	4.084447465146564582e+02	4.098096261047872417e+02
4.135548654874951353e+02	1.508000000000000000e+03	4.053869469770003207e+02	4.213527149092888635e+02	3.985883591516578406e+01	3.148425000005931906e+01	4.128659521816516076e+02	4.142458784110914394e+02
4.179847921187025008e+02	1.507000000000000000e+03	4.097289831213018942e+02	4.258665510899685387e+02	3.985175687397300237e+01	3.148150000005930593e+01	4.172883597874521229e+02	4.186833476938608669e+02
4.224130538494521261e+02	1.506000000000000000e+03	4.140663924942551262e+02	4.303786949349789097e+02	3.984460242651687878e+01	3.147875000005929280e+01	4.217091013088276554e+02	4.231191532844762833e+02
4.268366516480386963e+02	1.505000000000000000e+03	4.184051176603233557e+02	4.348891389472211131e+02	3.983737260805976632e+01	3.147575000005927848e+01	4.261251843036046125e+02	4.275502895306913729e+02
4.312615307121074579e+02	1.504000000000000000e+03	4.227391391543551435e+02	4.393948829471524391e+02	3.983006745397102577e+01	3.147300000005926535e+01	4.305425408315786626e+02	4.319827148301384909e+02
4.356816691520303380e+02	1.503000000000000000e+03	4.270714406025258540e+02	4.439018741171616966e+02	3.982268699966834191e+01	3.147000000005925102e+01	4.349551622629065832e+02	4.364103939708941198e+02
4.401000516401660434e+02	1.502000000000000000e+03	4.314020151465308572e+02	4.484040888063927355e+02	3.981523128072499418e+01	3.146700000005923670e+01	4.393660266615661385e+02	4.408363182650476233e+02
4.445166711009276810e+02	1.501000000000000000e+03	4.357308559617330275e+02	4.529045124160698492e+02	3.980770033275788933e+01	3.146400000005922237e+01	4.437751269430459615e+02	4.452604806460556119e+02
4.489315204935129486e+02	1.500000000000000000e+03	4.400547769451979434e+02	4.574062536934236505e+02	3.980009419148954919e+01	3.146100000005920805e+01	4.481824560579606782e+02	4.496828740819394739e+02
4.533445928116803429e+02	1.499000000000000000e+03	4.443800985331648690e+02	4.619031041370089383e+02	3.979241289272913917e+01	3.145800000005919372e+01	4.525880069915900208e+02	4.541034915750042842e+02
