1.112307507074862542e+03	1.520000000000000000e+03	1.107231141194795100e+03	1.117297414566500493e+03	1.424265408898455121e+02	5.959750000019355554e+01	1.107243598911569507e+03	1.117424248617984858e+03
1.125997424847197863e+03	1.519000000000000000e+03	1.120858653047297821e+03	1.131048676789473348e+03	1.424054093731514570e+02	5.959300000019353405e+01	1.120870782469662799e+03	1.131177560534310715e+03
1.139680737434000775e+03	1.518000000000000000e+03	1.134476495070160126e+03	1.144793295084533383e+03	1.423840192158521063e+02	5.958850000019351256e+01	1.134491377422547203e+03	1.144921159474317619e+03
1.153354295593176630e+03	1.517000000000000000e+03	1.148087657992557070e+03	1.158528150839289310e+03	1.423623705500019128e+02	5.958375000019348988e+01	1.148102252748809860e+03	1.158661151404274733e+03
1.167021096640167571e+03	1.516000000000000000e+03	1.161692103299965083e+03	1.172259326038662039e+03	1.423404635122927289e+02	5.957900000019346720e+01	1.161706388160531560e+03	1.172391277809065514e+03
1.180681101997891119e+03	1.515000000000000000e+03	1.175289792809234314e+03	1.185980587444807952e+03	1.423182982380050703e+02	5.957425000019344452e+01	1.175303745173195693e+03	1.186111388900290194e+03
1.194334273420948421e+03	1.514000000000000000e+03	1.188880688665295565e+03	1.199691787133239359e+03	1.422958748628785770e+02	5.956950000019342184e+01	1.188894285633497930e+03	1.199827814010223619e+03
1.207977315907862703e+03	1.513000000000000000e+03	1.202461463419427218e+03	1.213399226803672718e+03	1.422731935268274128e+02	5.956450000019339797e+01	1.202474733622965459e+03	1.213534073503229365e+03
1.221613375477456657e+03	1.512000000000000000e+03	1.216035295569013897e+03	1.227096455745952881e+03	1.422502543664778898e+02	5.955950000019337409e+01	1.216048216692730193e+03	1.227236645371861187e+03
1.235242414929651659e+03	1.511000000000000000e+03	1.229602148294446351e+03	1.240786624576467830e+03	1.422270575200708436e+02	5.955450000019335022e+01	1.229614697734658421e+03	1.240928902714827018e+03
1.248864397382537391e+03	1.510000000000000000e+03	1.243158583881398044e+03	1.254469696041611996e+03	1.422036031372001332e+02	5.954950000019332634e+01	1.243174139958433443e+03	1.254610697739916532e+03
1.262475882328129273e+03	1.509000000000000000e+03	1.256711331513527284e+03	1.268145633206091588e+03	1.421798913523654733e+02	5.954425000019330128e+01	1.256726506888452377e+03	1.268288731157017992e+03
1.276083604744343120e+03	1.508000000000000000e+03	1.270253515874157983e+03	1.281810993194018920e+03	1.421559223123882134e+02	5.953925000019327740e+01	1.270268341838398783e+03	1.281956155498204225e+03
1.289680684182525738e+03	1.507000000000000000e+03	1.283788502666723616e+03	1.295469073413026990e+03	1.421316961653192550e+02	5.953400000019325233e+01	1.283802956636794988e+03	1.295616321928612706e+03
1.303270489015955718e+03	1.506000000000000000e+03	1.297316256687887062e+03	1.309119837936377735e+03	1.421072130542306411e+02	5.952875000019322727e+01	1.297330315806911358e+03	1.309269194789562334e+03
1.316849433510782319e+03	1.505000000000000000e+03	1.310833156761375903e+03	1.322763251143132493e+03	1.420824731267082655e+02	5.952325000019320100e+01	1.310850384174425926e+03	1.322911167286212276e+03
1.330424547069172604e+03	1.504000000000000000e+03	1.324346303886283749e+03	1.336399277715263452e+03	1.420574765342913111e+02	5.951800000019317594e+01	1.324359560752903008e+03	1.336549310453519638e+03
1.343988657544020043e+03	1.503000000000000000e+03	1.337848454295942474e+03	1.350024295205904082e+03	1.420322234249504447e+02	5.951250000019314967e+01	1.337861304394630679e+03	1.350176409895726238e+03
1.357545281104579999e+03	1.502000000000000000e+03	1.351339463242150714e+03	1.363641783989160331e+03	1.420067139466719937e+02	5.950700000019312341e+01	1.351355580890495048e+03	1.363796002662247702e+03
1.371094383742618220e+03	1.501000000000000000e+03	1.364826654328322320e+03	1.377251709712853426e+03	1.419809482587476168e+02	5.950150000019309715e+01	1.364842356322392789e+03	1.377408054654762054e+03
1.384632198565008139e+03	1.500000000000000000e+03	1.378302563180959851e+03	1.390850342408899223e+03	1.419549265073784170e+02	5.949575000019306970e+01	1.378321597060713657e+03	1.391008776833604088e+03
1.398162352359322767e+03	1.499000000000000000e+03	1.391774661547243795e+03	1.404445004018734835e+03	1.419286488505297257e+02	5.949000000019304224e+01	1.391789522122255221e+03	1.404601817518945381e+03
1.411684812051121980e+03	1.498000000000000000e+03	1.405235338143673744e+03	1.418028233168165571e+03	1.419021154452191240e+02	5.948425000019301478e+01	1.405249773612629951e+03	1.418187143546995230e+03
1.425199544846888557e+03	1.497000000000000000e+03	1.418684450029669279e+03	1.431603692638620942e+03	1.418753264456923944e+02	5.947850000019298733e+01	1.418702318827989075e+03	1.431764722034765100e+03
1.438706518231259679e+03	1.496000000000000000e+03	1.432129690885456966e+03	1.445171349585275493e+03	1.418482820098770105e+02	5.947275000019295987e+01	1.432147125341699393e+03	1.445334520377532954e+03
1.452201784588530245e+03	1.495000000000000000e+03	1.445563229417143248e+03	1.458727295166793510e+03	1.418209822991542524e+02	5.946675000019293122e+01	1.445580268505613958e+03	1.458892567729626307e+03
1.465689154587047597e+03	1.494000000000000000e+03	1.458988915382671848e+03	1.472279213645331538e+03	1.417934274727386139e+02	5.946075000019290258e+01	1.459005536626993717e+03	1.472442697377918648e+03
1.479168596608198868e+03	1.493000000000000000e+03	1.472406717489131552e+03	1.485819284485986827e+03	1.417656176883718047e+02	5.945475000019287393e+01	1.472422898175595265e+03	1.485984877615084770e+03
1.492640079301553669e+03	1.492000000000000000e+03	1.485812539654764805e+03	1.499351352294537492e+03	1.417375531149912717e+02	5.944875000019284528e+01	1.485832321889547302e+03	1.499519077001883261e+03
1.506103571582310678e+03	1.491000000000000000e+03	1.499214444554856982e+03	1.512871365472008165e+03	1.417092339094162128e+02	5.944275000019281663e+01	1.499233776772496185e+03	1.513041179589614785e+03
1.519554945582810888e+03	1.490000000000000000e+03	1.512604234937744877e+03	1.526387297365436552e+03	1.416806602404199964e+02	5.943650000019278679e+01	1.512623158992170374e+03	1.526555166233484215e+03
1.532998195263756543e+03	1.489000000000000000e+03	1.525985945690995095e+03	1.539891040819762566e+03	1.416518322737493349e+02	5.943025000019275694e+01	1.526004439077276174e+03	1.540061006364342575e+03
1.546433290402566627e+03	1.488000000000000000e+03	1.539355335240775048e+03	1.553386585503169727e+03	1.416227501742975221e+02	5.942400000019272710e+01	1.539377586893304397e+03	1.553558669671498365e+03
1.559855995218674479e+03	1.487000000000000000e+03	1.552720760671587186e+03	1.566869737343469524e+03	1.415934141100028683e+02	5.941750000019269606e+01	1.552742572561781344e+03	1.567048126101231219e+03
1.573274655434953047e+03	1.486000000000000000e+03	1.566073732694781256e+03	1.580348758094667346e+03	1.415638242508701126e+02	5.941125000019266622e+01	1.566095149249308406e+03	1.580525078734351837e+03
1.586680793796126181e+03	1.485000000000000000e+03	1.579418433898681315e+03	1.593815254588304697e+03	1.415339807685056144e+02	5.940475000019263518e+01	1.579439432858198870e+03	1.593993692351124082e+03
1.600078586987271592e+03	1.484000000000000000e+03	1.592754835455210014e+03	1.607273361198701195e+03	1.415038838293912420e+02	5.939825000019260415e+01	1.592775394345961104e+03	1.607453937734547480e+03
1.613463655593124940e+03	1.483000000000000000e+03	1.606082908781858350e+03	1.620723048749852524e+03	1.414735336103699126e+02	5.939150000019257192e+01	1.606103004918293436e+03	1.620905785916302648e+03
1.626844635933233121e+03	1.482000000000000000e+03	1.619398194617159334e+03	1.634164288313814723e+03	1.414429302795341528e+02	5.938500000019254088e+01	1.619417875031248968e+03	1.634344795554411121e+03
