1.481570190865761560e+02	1.520000000000000000e+03	1.402178519019771556e+02	1.552722874290043933e+02	1.582987375045730438e+01	1.983950000000371716e+01	1.480519746744969893e+02	1.482621976519275790e+02
1.499913854424230237e+02	1.519000000000000000e+03	1.419516252569254391e+02	1.571951791497305635e+02	1.582741610352852568e+01	1.983800000000371000e+01	1.498850166970384237e+02	1.500960893114725536e+02
1.518252469290278555e+02	1.518000000000000000e+03	1.436848662020637448e+02	1.591175505396639664e+02	1.582492822434400459e+01	1.983650000000370284e+01	1.517175534235706778e+02	1.519312551766560659e+02
1.536567578824595728e+02	1.517000000000000000e+03	1.454194344591869026e+02	1.610393990469579535e+02	1.582241012330065288e+01	1.983475000000369448e+01	1.535495824702691152e+02	1.537659142294694732e+02
1.554895804013765428e+02	1.516000000000000000e+03	1.471516263706421341e+02	1.629607221277157976e+02	1.581986181446657014e+01	1.983325000000368732e+01	1.553792378332614703e+02	1.556000641011246728e+02
1.573200034590875305e+02	1.515000000000000000e+03	1.488832793435739461e+02	1.648815172459071619e+02	1.581728330674238947e+01	1.983150000000367896e+01	1.572102223266447822e+02	1.574318131741083846e+02
1.591517775641662524e+02	1.514000000000000000e+03	1.506143912161181220e+02	1.667998913896818465e+02	1.581467460932593028e+01	1.983000000000367180e+01	1.590387842656810733e+02	1.592649154954081894e+02
1.609811033244410226e+02	1.513000000000000000e+03	1.523449598328435854e+02	1.687196011418256489e+02	1.581203573572662968e+01	1.982825000000366344e+01	1.608687147733340623e+02	1.610955680991160364e+02
1.628118196265400002e+02	1.512000000000000000e+03	1.540749830446982003e+02	1.706387753737924129e+02	1.580936669858055055e+01	1.982675000000365628e+01	1.626961739005907930e+02	1.629256579124270843e+02
1.646400387444066951e+02	1.511000000000000000e+03	1.558044587089355275e+02	1.725554555121647695e+02	1.580666750420466471e+01	1.982500000000364793e+01	1.645230670893224101e+02	1.647551826136920283e+02
1.664676900155874932e+02	1.510000000000000000e+03	1.575313666006525466e+02	1.744735293437096857e+02	1.580393817251139588e+01	1.982325000000363957e+01	1.663493920178362089e+02	1.665861396725172767e+02
1.682947711287311279e+02	1.509000000000000000e+03	1.592597184704122242e+02	1.763890603934570720e+02	1.580117870594670215e+01	1.982150000000363121e+01	1.681751463713713406e+02	1.684145493068027406e+02
1.701212797793561151e+02	1.508000000000000000e+03	1.609875164057604877e+02	1.783040022589710532e+02	1.579838912555604580e+01	1.981975000000362286e+01	1.700003278420714992e+02	1.702423869012305033e+02
1.719472136697328892e+02	1.507000000000000000e+03	1.627126733203496656e+02	1.802203959419364310e+02	1.579556943510158185e+01	1.981800000000361450e+01	1.718249341289265146e+02	1.720696501613909390e+02
1.737725705088616053e+02	1.506000000000000000e+03	1.644393347552447437e+02	1.821341738969706512e+02	1.579271965266839928e+01	1.981625000000360615e+01	1.736489629376597748e+02	1.738942486624743538e+02
