9.772785271525152666e+02	1.520000000000000000e+03	9.718561067284740602e+02	9.825954081857570372e+02	1.217444124150694194e+02	5.507850000017197800e+01	9.732764058410414236e+02	9.813146013207737042e+02
9.893123258940872802e+02	1.519000000000000000e+03	9.838231570200505303e+02	9.946946577500474405e+02	1.217261660121302356e+02	5.507425000017195771e+01	9.852635992222988079e+02	9.933984923922362213e+02
1.001340536361367413e+03	1.518000000000000000e+03	9.957846578088108345e+02	1.006788281021381181e+03	1.217076961965055517e+02	5.507000000017193742e+01	9.972421909492177292e+02	1.005476785082425636e+03
1.013359974145757519e+03	1.517000000000000000e+03	1.007740576835693787e+03	1.018876244954153435e+03	1.216890030806988960e+02	5.506550000017191593e+01	1.009212036829436215e+03	1.017546278131987492e+03
1.025376873015289448e+03	1.516000000000000000e+03	1.019687660843918138e+03	1.030958516774282089e+03	1.216700867789603819e+02	5.506125000017189564e+01	1.021179337635378147e+03	1.029613238655874056e+03
1.037384860017304163e+03	1.515000000000000000e+03	1.031629023936856356e+03	1.043031869734423253e+03	1.216509474075526498e+02	5.505675000017187415e+01	1.033137753910935999e+03	1.041671259850182878e+03
1.049387055112216103e+03	1.514000000000000000e+03	1.043564634708485073e+03	1.055099391949408755e+03	1.216315850779023862e+02	5.505225000017185266e+01	1.045090389045623624e+03	1.053723478423130018e+03
1.061383426767411493e+03	1.513000000000000000e+03	1.055494462009522067e+03	1.067161051509149274e+03	1.216119999087972730e+02	5.504775000017183118e+01	1.057037211559144907e+03	1.065769862790378511e+03
1.073373943707719036e+03	1.512000000000000000e+03	1.067415102909574443e+03	1.079216816764300802e+03	1.215921920172230557e+02	5.504325000017180969e+01	1.068978190228828225e+03	1.077810381624634147e+03
1.085355199279978706e+03	1.511000000000000000e+03	1.079333233203458803e+03	1.091263314384707201e+03	1.215721615236505215e+02	5.503850000017178701e+01	1.080909936267968533e+03	1.089841610217372136e+03
1.097330463860967939e+03	1.510000000000000000e+03	1.091242040820942748e+03	1.103307160248270293e+03	1.215519085448355128e+02	5.503375000017176433e+01	1.092835702688825677e+03	1.101866836495233201e+03
1.109299707000208628e+03	1.509000000000000000e+03	1.103144867717442139e+03	1.115341602756886687e+03	1.215314332026345738e+02	5.502900000017174165e+01	1.104755459093971240e+03	1.113886029955163622e+03
1.121262898494599540e+03	1.508000000000000000e+03	1.115038161557037711e+03	1.127369953284039184e+03	1.215107356192740156e+02	5.502425000017171897e+01	1.116669175333205658e+03	1.125899160341338984e+03
1.133220008385703068e+03	1.507000000000000000e+03	1.126928900187987438e+03	1.139392181512323759e+03	1.214898159173342691e+02	5.501950000017169629e+01	1.128576821501565291e+03	1.137906197642541429e+03
1.145167445268839629e+03	1.506000000000000000e+03	1.138809971723733497e+03	1.151404731246808069e+03	1.214686742197511080e+02	5.501450000017167241e+01	1.140474825052058350e+03	1.149903531396392964e+03
1.157108667061199867e+03	1.505000000000000000e+03	1.150684869616950891e+03	1.163411025226003630e+03	1.214473106498082586e+02	5.500950000017164854e+01	1.152370205391037643e+03	1.161894638071207055e+03
1.169043644594538591e+03	1.504000000000000000e+03	1.162553565055068475e+03	1.175411033931324937e+03	1.214257253394970348e+02	5.500450000017162466e+01	1.164255810652226501e+03	1.173879488445228617e+03
1.180972348936157232e+03	1.503000000000000000e+03	1.174416029457954892e+03	1.187404728082773318e+03	1.214039184070256709e+02	5.499950000017160079e+01	1.176131501147730432e+03	1.185858053532392432e+03
1.192894751386568259e+03	1.502000000000000000e+03	1.186268486859239147e+03	1.199392078636579072e+03	1.213818899884296485e+02	5.499450000017157691e+01	1.188004518729067740e+03	1.197826574576259418e+03
1.204807076215291772e+03	1.501000000000000000e+03	1.198114581860796989e+03	1.211373056783138964e+03	1.213596402063226378e+02	5.498925000017155185e+01	1.199867490732788838e+03	1.209792445798162589e+03
1.216712968345355193e+03	1.500000000000000000e+03	1.209954286638741223e+03	1.223343887424376589e+03	1.213371691919940503e+02	5.498400000017152678e+01	1.211727807069712753e+03	1.221748141661784530e+03
1.228612399835764563e+03	1.499000000000000000e+03	1.221787573593373054e+03	1.235308215417558131e+03	1.213144770770817047e+02	5.497875000017150171e+01	1.223577948029024583e+03	1.233697364175393204e+03
1.240505342970240008e+03	1.498000000000000000e+03	1.233614415346719170e+03	1.247266012713094597e+03	1.212915639935231980e+02	5.497350000017147664e+01	1.235417775432410281e+03	1.245636206572724177e+03
1.252387874874608542e+03	1.497000000000000000e+03	1.245430850059840850e+03	1.259213395014286334e+03	1.212684300736178216e+02	5.496800000017145038e+01	1.247254901020533225e+03	1.257572362110021686e+03
1.264267722074018593e+03	1.496000000000000000e+03	1.257240710780492691e+03	1.271158011070986504e+03	1.212450754499653556e+02	5.496275000017142531e+01	1.259081584841184394e+03	1.269498008307391956e+03
1.276137029815608230e+03	1.495000000000000000e+03	1.269043970857828072e+03	1.283092083988880404e+03	1.212215002564465465e+02	5.495725000017139905e+01	1.270901637952796136e+03	1.281416997125107173e+03
1.287999666715939156e+03	1.494000000000000000e+03	1.280840603855070185e+03	1.295019443154133569e+03	1.211977046340315241e+02	5.495175000017137279e+01	1.282715033646081793e+03	1.293329301744255417e+03
1.299851563048254548e+03	1.493000000000000000e+03	1.292630583547584820e+03	1.306940061697752526e+03	1.211736887118238286e+02	5.494600000017134533e+01	1.294521745426720827e+03	1.305234895560819041e+03
1.311700741943423509e+03	1.492000000000000000e+03	1.304409762676624950e+03	1.318853912966220605e+03	1.211494526332413670e+02	5.494050000017131907e+01	1.306321747013459117e+03	1.317129650296352565e+03
1.323539054060250692e+03	1.491000000000000000e+03	1.316182162190128111e+03	1.330756894704439901e+03	1.211249965345108279e+02	5.493475000017129162e+01	1.318110917174740052e+03	1.329017567510539038e+03
1.335370516734501280e+03	1.490000000000000000e+03	1.327947756563312623e+03	1.342652983534729856e+03	1.211003205542457550e+02	5.492900000017126416e+01	1.329893251906407158e+03	1.340898621306553423e+03
1.347195104331946141e+03	1.489000000000000000e+03	1.339706520476084961e+03	1.354542153513285712e+03	1.210754248334879293e+02	5.492325000017123671e+01	1.341668725629610663e+03	1.352772785995268578e+03
1.359012791424290072e+03	1.488000000000000000e+03	1.351454158668735090e+03	1.366424378904940113e+03	1.210503095135758684e+02	5.491750000017120925e+01	1.353437312971379015e+03	1.364640036093016533e+03
1.370819288518455096e+03	1.487000000000000000e+03	1.363194842033067289e+03	1.378299634180933936e+03	1.210249747361467598e+02	5.491150000017118060e+01	1.365194747071428083e+03	1.376496059233180176e+03
